Tanggal,Nama_Barang,Kategori,Harga_Satuan,Jumlah_Terjual,Ada_Promosi,Hari_Libur
2022-09-09,Tomat,Sayuran,6167,50,1,0
2022-09-10,Tomat,Sayuran,7138,32,0,0
2022-09-11,Tomat,Sayuran,6938,41,0,0
2022-09-12,Tomat,Sayuran,7136,37,0,0
2022-09-13,Tomat,Sayuran,7034,21,0,0
2022-09-14,Tomat,Sayuran,7005,31,0,0
2022-09-15,Tomat,Sayuran,6974,36,0,0
2022-09-16,Tomat,Sayuran,7096,28,0,0
2022-09-17,Tomat,Sayuran,6614,48,0,0
2022-09-18,Tomat,Sayuran,6864,23,0,0
2022-09-19,Tomat,Sayuran,6958,25,0,0
2022-09-20,Tomat,Sayuran,7025,32,0,0
2022-09-21,Tomat,Sayuran,7273,31,0,0
2022-09-22,Tomat,Sayuran,7112,33,0,0
2022-09-23,Tomat,Sayuran,6997,33,0,0
2022-09-24,Tomat,Sayuran,6892,31,0,0
2022-09-25,Tomat,Sayuran,7003,42,0,0
2022-09-26,Tomat,Sayuran,7225,30,0,0
2022-09-27,Tomat,Sayuran,6798,24,0,0
2022-09-28,Tomat,Sayuran,6891,28,0,0
2022-09-29,Tomat,Sayuran,7047,29,0,0
2022-09-30,Tomat,Sayuran,7062,30,0,0
2022-10-01,Tomat,Sayuran,7026,42,0,0
2022-10-02,Tomat,Sayuran,6929,38,0,0
2022-10-03,Tomat,Sayuran,7244,26,0,0
2022-10-04,Tomat,Sayuran,7045,37,0,0
2022-10-05,Tomat,Sayuran,6985,27,0,0
2022-10-06,Tomat,Sayuran,7158,24,0,0
2022-10-07,Tomat,Sayuran,6473,40,1,0
2022-10-08,Tomat,Sayuran,6393,59,1,0
2022-10-09,Tomat,Sayuran,6256,48,1,0
2022-10-10,Tomat,Sayuran,6982,28,0,0
2022-10-11,Tomat,Sayuran,7435,27,0,0
2022-10-12,Tomat,Sayuran,7165,34,0,0
2022-10-13,Tomat,Sayuran,6825,24,0,0
2022-10-14,Tomat,Sayuran,7225,29,0,0
2022-10-15,Tomat,Sayuran,6839,38,0,0
2022-10-16,Tomat,Sayuran,6837,34,0,0
2022-10-17,Tomat,Sayuran,7062,21,0,0
2022-10-18,Tomat,Sayuran,7113,26,0,0
2022-10-19,Tomat,Sayuran,6844,29,0,0
2022-10-20,Tomat,Sayuran,6964,24,0,0
2022-10-21,Tomat,Sayuran,7172,29,0,0
2022-10-22,Tomat,Sayuran,6811,21,0,0
2022-10-23,Tomat,Sayuran,6987,28,0,0
2022-10-24,Tomat,Sayuran,7102,29,0,0
2022-10-25,Tomat,Sayuran,7047,33,0,0
2022-10-26,Tomat,Sayuran,6918,21,0,0
2022-10-27,Tomat,Sayuran,7009,24,0,0
2022-10-28,Tomat,Sayuran,7199,24,0,0
2022-10-29,Tomat,Sayuran,7087,34,0,0
2022-10-30,Tomat,Sayuran,6844,33,0,0
2022-10-31,Tomat,Sayuran,6617,34,0,0
2022-11-01,Tomat,Sayuran,6988,27,0,0
2022-11-02,Tomat,Sayuran,6864,33,0,0
2022-11-03,Tomat,Sayuran,7182,30,0,0
2022-11-04,Tomat,Sayuran,7155,29,0,0
2022-11-05,Tomat,Sayuran,6967,33,0,0
2022-11-06,Tomat,Sayuran,6133,47,1,0
2022-11-07,Tomat,Sayuran,6514,39,1,0
2022-11-08,Tomat,Sayuran,6379,43,1,0
2022-11-09,Tomat,Sayuran,7001,31,0,0
2022-11-10,Tomat,Sayuran,7051,28,0,0
2022-11-11,Tomat,Sayuran,7018,27,0,0
2022-11-12,Tomat,Sayuran,6867,42,0,0
2022-11-13,Tomat,Sayuran,6752,38,0,0
2022-11-14,Tomat,Sayuran,6988,27,0,0
2022-11-15,Tomat,Sayuran,7096,28,0,0
2022-11-16,Tomat,Sayuran,7271,25,0,0
2022-11-17,Tomat,Sayuran,7075,38,0,0
2022-11-18,Tomat,Sayuran,6971,21,0,0
2022-11-19,Tomat,Sayuran,6980,29,0,0
2022-11-20,Tomat,Sayuran,6995,32,0,0
2022-11-21,Tomat,Sayuran,7127,27,0,0
2022-11-22,Tomat,Sayuran,7234,23,0,0
2022-11-23,Tomat,Sayuran,7007,25,0,0
2022-11-24,Tomat,Sayuran,6817,26,0,0
2022-11-25,Tomat,Sayuran,7018,30,0,0
2022-11-26,Tomat,Sayuran,7027,22,0,0
2022-11-27,Tomat,Sayuran,6858,36,0,0
2022-11-28,Tomat,Sayuran,6983,30,0,0
2022-11-29,Tomat,Sayuran,6848,24,0,0
2022-11-30,Tomat,Sayuran,7280,20,0,0
2022-12-01,Tomat,Sayuran,7148,31,0,0
2022-12-02,Tomat,Sayuran,6984,25,0,0
2022-12-03,Tomat,Sayuran,6962,26,0,0
2022-12-04,Tomat,Sayuran,6897,28,0,0
2022-12-05,Tomat,Sayuran,7046,28,0,0
2022-12-06,Tomat,Sayuran,6281,47,1,0
2022-12-07,Tomat,Sayuran,6208,34,1,0
2022-12-08,Tomat,Sayuran,6300,33,1,0
2022-12-09,Tomat,Sayuran,6929,25,0,0
2022-12-10,Tomat,Sayuran,7099,23,0,0
2022-12-11,Tomat,Sayuran,7193,31,0,0
2022-12-12,Tomat,Sayuran,6920,32,0,0
2022-12-13,Tomat,Sayuran,7005,18,0,0
2022-12-14,Tomat,Sayuran,7219,27,0,0
2022-12-15,Tomat,Sayuran,6889,24,0,0
2022-12-16,Tomat,Sayuran,7034,26,0,0
2022-12-17,Tomat,Sayuran,7101,23,0,0
2022-12-18,Tomat,Sayuran,7188,31,0,0
2022-12-19,Tomat,Sayuran,6864,18,0,0
2022-12-20,Tomat,Sayuran,7013,25,0,0
2022-12-21,Tomat,Sayuran,6729,24,0,0
2022-12-22,Tomat,Sayuran,6920,29,0,0
2022-12-23,Tomat,Sayuran,6880,20,0,0
2022-12-24,Tomat,Sayuran,7084,33,0,0
2022-12-25,Tomat,Sayuran,6989,27,0,1
2022-12-26,Tomat,Sayuran,7086,27,0,0
2022-12-27,Tomat,Sayuran,7155,30,0,0
2022-12-28,Tomat,Sayuran,6916,32,0,0
2022-12-29,Tomat,Sayuran,7021,23,0,0
2022-12-30,Tomat,Sayuran,6871,23,0,0
2022-12-31,Tomat,Sayuran,6977,36,0,0
2023-01-01,Tomat,Sayuran,6921,32,0,1
2023-01-02,Tomat,Sayuran,6929,31,0,0
2023-01-03,Tomat,Sayuran,6933,22,0,0
2023-01-04,Tomat,Sayuran,6747,29,0,0
2023-01-05,Tomat,Sayuran,6245,35,1,0
2023-01-06,Tomat,Sayuran,6196,36,1,0
2023-01-07,Tomat,Sayuran,6295,46,1,0
2023-01-08,Tomat,Sayuran,7119,30,0,0
2023-01-09,Tomat,Sayuran,6896,23,0,0
2023-01-10,Tomat,Sayuran,7111,30,0,0
2023-01-11,Tomat,Sayuran,7152,27,0,0
2023-01-12,Tomat,Sayuran,6972,24,0,0
2023-01-13,Tomat,Sayuran,7050,26,0,0
2023-01-14,Tomat,Sayuran,6951,36,0,0
2023-01-15,Tomat,Sayuran,6746,22,0,0
2023-01-16,Tomat,Sayuran,6791,28,0,0
2023-01-17,Tomat,Sayuran,7124,20,0,0
2023-01-18,Tomat,Sayuran,6932,31,0,0
2023-01-19,Tomat,Sayuran,7193,26,0,0
2023-01-20,Tomat,Sayuran,7084,27,0,0
2023-01-21,Tomat,Sayuran,7066,18,0,0
2023-01-22,Tomat,Sayuran,6808,34,0,0
2023-01-23,Tomat,Sayuran,6985,32,0,0
2023-01-24,Tomat,Sayuran,6944,23,0,0
2023-01-25,Tomat,Sayuran,7179,30,0,0
2023-01-26,Tomat,Sayuran,6902,29,0,0
2023-01-27,Tomat,Sayuran,6804,28,0,0
2023-01-28,Tomat,Sayuran,6837,33,0,0
2023-01-29,Tomat,Sayuran,6847,43,0,0
2023-01-30,Tomat,Sayuran,7081,25,0,0
2023-01-31,Tomat,Sayuran,6852,22,0,0
2023-02-01,Tomat,Sayuran,7066,35,0,0
2023-02-02,Tomat,Sayuran,7091,27,0,0
2023-02-03,Tomat,Sayuran,7011,21,0,0
2023-02-04,Tomat,Sayuran,6144,42,1,0
2023-02-05,Tomat,Sayuran,6505,58,1,0
2023-02-06,Tomat,Sayuran,6372,35,1,0
2023-02-07,Tomat,Sayuran,6935,29,0,0
2023-02-08,Tomat,Sayuran,7008,32,0,0
2023-02-09,Tomat,Sayuran,6978,24,0,0
2023-02-10,Tomat,Sayuran,6876,32,0,0
2023-02-11,Tomat,Sayuran,7195,32,0,0
2023-02-12,Tomat,Sayuran,6630,30,0,0
2023-02-13,Tomat,Sayuran,6870,30,0,0
2023-02-14,Tomat,Sayuran,7322,30,0,0
2023-02-15,Tomat,Sayuran,7168,32,0,0
2023-02-16,Tomat,Sayuran,6821,34,0,0
2023-02-17,Tomat,Sayuran,6952,29,0,0
2023-02-18,Tomat,Sayuran,7482,26,0,0
2023-02-19,Tomat,Sayuran,6958,37,0,0
2023-02-20,Tomat,Sayuran,7110,21,0,0
2023-02-21,Tomat,Sayuran,6913,28,0,0
2023-02-22,Tomat,Sayuran,7022,30,0,0
2023-02-23,Tomat,Sayuran,6969,31,0,0
2023-02-24,Tomat,Sayuran,7131,26,0,0
2023-02-25,Tomat,Sayuran,7013,44,0,0
2023-02-26,Tomat,Sayuran,7041,34,0,0
2023-02-27,Tomat,Sayuran,7149,36,0,0
2023-02-28,Tomat,Sayuran,7000,34,0,0
2023-03-01,Tomat,Sayuran,7020,33,0,0
2023-03-02,Tomat,Sayuran,7093,28,0,0
2023-03-03,Tomat,Sayuran,7134,31,0,0
2023-03-04,Tomat,Sayuran,6932,30,0,0
2023-03-05,Tomat,Sayuran,6930,39,0,0
2023-03-06,Tomat,Sayuran,6278,44,1,0
2023-03-07,Tomat,Sayuran,6455,42,1,0
2023-03-08,Tomat,Sayuran,6246,57,1,0
2023-03-09,Tomat,Sayuran,6724,31,0,0
2023-03-10,Tomat,Sayuran,6962,29,0,0
2023-03-11,Tomat,Sayuran,6887,27,0,0
2023-03-12,Tomat,Sayuran,6894,34,0,0
2023-03-13,Tomat,Sayuran,6812,30,0,0
2023-03-14,Tomat,Sayuran,7044,28,0,0
2023-03-15,Tomat,Sayuran,6969,44,0,0
2023-03-16,Tomat,Sayuran,6937,37,0,0
2023-03-17,Tomat,Sayuran,6970,35,0,0
2023-03-18,Tomat,Sayuran,6942,31,0,0
2023-03-19,Tomat,Sayuran,7001,33,0,0
2023-03-20,Tomat,Sayuran,6903,27,0,0
2023-03-21,Tomat,Sayuran,7100,37,0,0
2023-03-22,Tomat,Sayuran,7098,37,0,0
2023-03-23,Tomat,Sayuran,6951,46,0,0
2023-03-24,Tomat,Sayuran,7060,34,0,0
2023-03-25,Tomat,Sayuran,7024,28,0,0
2023-03-26,Tomat,Sayuran,6883,41,0,0
2023-03-27,Tomat,Sayuran,7179,34,0,0
2023-03-28,Tomat,Sayuran,6733,34,0,0
2023-03-29,Tomat,Sayuran,7061,35,0,0
2023-03-30,Tomat,Sayuran,6955,33,0,0
2023-03-31,Tomat,Sayuran,7153,25,0,0
2023-04-01,Tomat,Sayuran,6793,50,0,0
2023-04-02,Tomat,Sayuran,7074,36,0,0
2023-04-03,Tomat,Sayuran,6903,43,0,0
2023-04-04,Tomat,Sayuran,6831,31,0,0
2023-04-05,Tomat,Sayuran,6197,49,1,0
2023-04-06,Tomat,Sayuran,6308,60,1,0
2023-04-07,Tomat,Sayuran,6056,58,1,0
2023-04-08,Tomat,Sayuran,6722,38,0,0
2023-04-09,Tomat,Sayuran,7335,46,0,0
2023-04-10,Tomat,Sayuran,6919,37,0,0
2023-04-11,Tomat,Sayuran,6943,39,0,0
2023-04-12,Tomat,Sayuran,6952,40,0,0
2023-04-13,Tomat,Sayuran,6771,38,0,0
2023-04-14,Tomat,Sayuran,6850,40,0,0
2023-04-15,Tomat,Sayuran,7113,26,0,0
2023-04-16,Tomat,Sayuran,7111,36,0,0
2023-04-17,Tomat,Sayuran,7092,34,0,0
2023-04-18,Tomat,Sayuran,6959,42,0,0
2023-04-19,Tomat,Sayuran,7016,40,0,0
2023-04-20,Tomat,Sayuran,6974,35,0,0
2023-04-21,Tomat,Sayuran,7121,44,0,0
2023-04-22,Tomat,Sayuran,6948,36,0,1
2023-04-23,Tomat,Sayuran,7140,39,0,1
2023-04-24,Tomat,Sayuran,7174,49,0,0
2023-04-25,Tomat,Sayuran,6900,35,0,0
2023-04-26,Tomat,Sayuran,6871,44,0,0
2023-04-27,Tomat,Sayuran,6926,34,0,0
2023-04-28,Tomat,Sayuran,7289,44,0,0
2023-04-29,Tomat,Sayuran,7115,53,0,0
2023-04-30,Tomat,Sayuran,7017,40,0,0
2023-05-01,Tomat,Sayuran,7081,26,0,0
2023-05-02,Tomat,Sayuran,6985,43,0,0
2023-05-03,Tomat,Sayuran,7230,34,0,0
2023-05-04,Tomat,Sayuran,6993,38,0,0
2023-05-05,Tomat,Sayuran,6298,47,1,0
2023-05-06,Tomat,Sayuran,6374,70,1,0
2023-05-07,Tomat,Sayuran,6354,68,1,0
2023-05-08,Tomat,Sayuran,6888,28,0,0
2023-05-09,Tomat,Sayuran,7220,34,0,0
2023-05-10,Tomat,Sayuran,7050,38,0,0
2023-05-11,Tomat,Sayuran,6957,46,0,0
2023-05-12,Tomat,Sayuran,7037,39,0,0
2023-05-13,Tomat,Sayuran,7244,53,0,0
2023-05-14,Tomat,Sayuran,7061,31,0,0
2023-05-15,Tomat,Sayuran,7214,43,0,0
2023-05-16,Tomat,Sayuran,7018,41,0,0
2023-05-17,Tomat,Sayuran,7016,46,0,0
2023-05-18,Tomat,Sayuran,6939,37,0,0
2023-05-19,Tomat,Sayuran,6938,34,0,0
2023-05-20,Tomat,Sayuran,6800,55,0,0
2023-05-21,Tomat,Sayuran,7101,42,0,0
2023-05-22,Tomat,Sayuran,7068,41,0,0
2023-05-23,Tomat,Sayuran,7256,39,0,0
2023-05-24,Tomat,Sayuran,6984,40,0,0
2023-05-25,Tomat,Sayuran,7297,36,0,0
2023-05-26,Tomat,Sayuran,6986,54,0,0
2023-05-27,Tomat,Sayuran,7180,51,0,0
2023-05-28,Tomat,Sayuran,7152,32,0,0
2023-05-29,Tomat,Sayuran,7100,43,0,0
2023-05-30,Tomat,Sayuran,6820,40,0,0
2023-05-31,Tomat,Sayuran,7139,46,0,0
2023-06-01,Tomat,Sayuran,6780,35,0,0
2023-06-02,Tomat,Sayuran,7190,28,0,0
2023-06-03,Tomat,Sayuran,7073,39,0,0
2023-06-04,Tomat,Sayuran,6506,75,1,0
2023-06-05,Tomat,Sayuran,6476,59,1,0
2023-06-06,Tomat,Sayuran,6122,45,1,0
2023-06-07,Tomat,Sayuran,6977,26,0,0
2023-06-08,Tomat,Sayuran,7160,43,0,0
2023-06-09,Tomat,Sayuran,6737,35,0,0
2023-06-10,Tomat,Sayuran,7008,55,0,0
2023-06-11,Tomat,Sayuran,6942,49,0,0
2023-06-12,Tomat,Sayuran,7095,40,0,0
2023-06-13,Tomat,Sayuran,7364,37,0,0
2023-06-14,Tomat,Sayuran,6875,31,0,0
2023-06-15,Tomat,Sayuran,7060,35,0,0
2023-06-16,Tomat,Sayuran,7219,39,0,0
2023-06-17,Tomat,Sayuran,6958,45,0,0
2023-06-18,Tomat,Sayuran,7195,53,0,0
2023-06-19,Tomat,Sayuran,6887,34,0,0
2023-06-20,Tomat,Sayuran,6846,47,0,0
2023-06-21,Tomat,Sayuran,6924,50,0,0
2023-06-22,Tomat,Sayuran,7109,35,0,0
2023-06-23,Tomat,Sayuran,6953,43,0,0
2023-06-24,Tomat,Sayuran,6827,28,0,0
2023-06-25,Tomat,Sayuran,7095,52,0,0
2023-06-26,Tomat,Sayuran,7108,50,0,0
2023-06-27,Tomat,Sayuran,6859,44,0,0
2023-06-28,Tomat,Sayuran,7276,40,0,0
2023-06-29,Tomat,Sayuran,7116,45,0,0
2023-06-30,Tomat,Sayuran,6936,36,0,0
2023-07-01,Tomat,Sayuran,6900,42,0,0
2023-07-02,Tomat,Sayuran,6854,30,0,0
2023-07-03,Tomat,Sayuran,7185,44,0,0
2023-07-04,Tomat,Sayuran,6209,62,1,0
2023-07-05,Tomat,Sayuran,6448,57,1,0
2023-07-06,Tomat,Sayuran,6264,65,1,0
2023-07-07,Tomat,Sayuran,7296,39,0,0
2023-07-08,Tomat,Sayuran,6924,47,0,0
2023-07-09,Tomat,Sayuran,7117,65,0,0
2023-07-10,Tomat,Sayuran,6948,54,0,0
2023-07-11,Tomat,Sayuran,6937,33,0,0
2023-07-12,Tomat,Sayuran,7055,32,0,0
2023-07-13,Tomat,Sayuran,6927,44,0,0
2023-07-14,Tomat,Sayuran,7191,42,0,0
2023-07-15,Tomat,Sayuran,6933,47,0,0
2023-07-16,Tomat,Sayuran,7185,56,0,0
2023-07-17,Tomat,Sayuran,7055,42,0,0
2023-07-18,Tomat,Sayuran,6770,37,0,0
2023-07-19,Tomat,Sayuran,6820,45,0,0
2023-07-20,Tomat,Sayuran,6931,41,0,0
2023-07-21,Tomat,Sayuran,6872,47,0,0
2023-07-22,Tomat,Sayuran,6967,45,0,0
2023-07-23,Tomat,Sayuran,7073,30,0,0
2023-07-24,Tomat,Sayuran,6993,44,0,0
2023-07-25,Tomat,Sayuran,6910,43,0,0
2023-07-26,Tomat,Sayuran,7281,39,0,0
2023-07-27,Tomat,Sayuran,7081,25,0,0
2023-07-28,Tomat,Sayuran,7187,34,0,0
2023-07-29,Tomat,Sayuran,7001,47,0,0
2023-07-30,Tomat,Sayuran,7157,40,0,0
2023-07-31,Tomat,Sayuran,7034,31,0,0
2023-08-01,Tomat,Sayuran,6901,55,0,0
2023-08-02,Tomat,Sayuran,6955,53,0,0
2023-08-03,Tomat,Sayuran,6241,74,1,0
2023-08-04,Tomat,Sayuran,6312,72,1,0
2023-08-05,Tomat,Sayuran,6492,103,1,0
2023-08-06,Tomat,Sayuran,7082,60,0,0
2023-08-07,Tomat,Sayuran,6949,49,0,0
2023-08-08,Tomat,Sayuran,7191,56,0,0
2023-08-09,Tomat,Sayuran,7083,52,0,0
2023-08-10,Tomat,Sayuran,6867,62,0,0
2023-08-11,Tomat,Sayuran,6885,53,0,0
2023-08-12,Tomat,Sayuran,6942,57,0,0
2023-08-13,Tomat,Sayuran,7058,35,0,0
2023-08-14,Tomat,Sayuran,7002,53,0,0
2023-08-15,Tomat,Sayuran,6849,45,0,0
2023-08-16,Tomat,Sayuran,7066,47,0,0
2023-08-17,Tomat,Sayuran,7169,49,0,0
2023-08-18,Tomat,Sayuran,6928,51,0,0
2023-08-19,Tomat,Sayuran,6853,60,0,0
2023-08-20,Tomat,Sayuran,6873,67,0,0
2023-08-21,Tomat,Sayuran,6874,62,0,0
2023-08-22,Tomat,Sayuran,6953,50,0,0
2023-08-23,Tomat,Sayuran,7344,43,0,0
2023-08-24,Tomat,Sayuran,7135,41,0,0
2023-08-25,Tomat,Sayuran,6948,48,0,0
2023-08-26,Tomat,Sayuran,7059,59,0,0
2023-08-27,Tomat,Sayuran,7052,27,0,0
2023-08-28,Tomat,Sayuran,6921,44,0,0
2023-08-29,Tomat,Sayuran,7066,42,0,0
2023-08-30,Tomat,Sayuran,7136,55,0,0
2023-08-31,Tomat,Sayuran,7096,48,0,0
2023-09-01,Tomat,Sayuran,7069,41,0,0
2023-09-02,Tomat,Sayuran,6238,60,1,0
2023-09-03,Tomat,Sayuran,6487,60,1,0
2023-09-04,Tomat,Sayuran,6445,63,1,0
2023-09-05,Tomat,Sayuran,7158,28,0,0
2023-09-06,Tomat,Sayuran,6922,34,0,0
2023-09-07,Tomat,Sayuran,6857,34,0,0
2023-09-08,Tomat,Sayuran,6759,41,0,0
2023-09-09,Tomat,Sayuran,6663,47,0,0
2023-09-10,Tomat,Sayuran,6931,35,0,0
2023-09-11,Tomat,Sayuran,7030,41,0,0
2023-09-12,Tomat,Sayuran,6970,34,0,0
2023-09-13,Tomat,Sayuran,6940,43,0,0
2023-09-14,Tomat,Sayuran,7141,26,0,0
2023-09-15,Tomat,Sayuran,7151,34,0,0
2023-09-16,Tomat,Sayuran,7294,44,0,0
2023-09-17,Tomat,Sayuran,7282,40,0,0
2023-09-18,Tomat,Sayuran,7122,35,0,0
2023-09-19,Tomat,Sayuran,7091,42,0,0
2023-09-20,Tomat,Sayuran,6849,40,0,0
2023-09-21,Tomat,Sayuran,7092,29,0,0
2023-09-22,Tomat,Sayuran,6664,37,0,0
2023-09-23,Tomat,Sayuran,6855,29,0,0
2023-09-24,Tomat,Sayuran,7200,36,0,0
2023-09-25,Tomat,Sayuran,6919,44,0,0
2023-09-26,Tomat,Sayuran,6782,49,0,0
2023-09-27,Tomat,Sayuran,7090,37,0,0
2023-09-28,Tomat,Sayuran,6990,38,0,0
2023-09-29,Tomat,Sayuran,7146,28,0,0
2023-09-30,Tomat,Sayuran,7240,39,0,0
2023-10-01,Tomat,Sayuran,6819,22,0,0
2023-10-02,Tomat,Sayuran,6289,53,1,0
2023-10-03,Tomat,Sayuran,6352,47,1,0
2023-10-04,Tomat,Sayuran,6145,38,1,0
2023-10-05,Tomat,Sayuran,7004,37,0,0
2023-10-06,Tomat,Sayuran,7092,29,0,0
2023-10-07,Tomat,Sayuran,7039,44,0,0
2023-10-08,Tomat,Sayuran,7038,40,0,0
2023-10-09,Tomat,Sayuran,7136,25,0,0
2023-10-10,Tomat,Sayuran,6952,27,0,0
2023-10-11,Tomat,Sayuran,6973,36,0,0
2023-10-12,Tomat,Sayuran,7217,18,0,0
2023-10-13,Tomat,Sayuran,6884,25,0,0
2023-10-14,Tomat,Sayuran,7053,32,0,0
2023-10-15,Tomat,Sayuran,7025,33,0,0
2023-10-16,Tomat,Sayuran,6628,35,0,0
2023-10-17,Tomat,Sayuran,7200,28,0,0
2023-10-18,Tomat,Sayuran,7101,27,0,0
2023-10-19,Tomat,Sayuran,6753,37,0,0
2023-10-20,Tomat,Sayuran,7087,25,0,0
2023-10-21,Tomat,Sayuran,7197,40,0,0
2023-10-22,Tomat,Sayuran,6870,45,0,0
2023-10-23,Tomat,Sayuran,6960,29,0,0
2023-10-24,Tomat,Sayuran,6988,29,0,0
2023-10-25,Tomat,Sayuran,7267,29,0,0
2023-10-26,Tomat,Sayuran,6933,33,0,0
2023-10-27,Tomat,Sayuran,7160,29,0,0
2023-10-28,Tomat,Sayuran,6814,35,0,0
2023-10-29,Tomat,Sayuran,6930,38,0,0
2023-10-30,Tomat,Sayuran,7223,32,0,0
2023-10-31,Tomat,Sayuran,6904,26,0,0
2023-11-01,Tomat,Sayuran,6249,46,1,0
2023-11-02,Tomat,Sayuran,6213,48,1,0
2023-11-03,Tomat,Sayuran,6269,49,1,0
2023-11-04,Tomat,Sayuran,6908,40,0,0
2023-11-05,Tomat,Sayuran,6984,27,0,0
2023-11-06,Tomat,Sayuran,6922,29,0,0
2023-11-07,Tomat,Sayuran,7012,27,0,0
2023-11-08,Tomat,Sayuran,7008,29,0,0
2023-11-09,Tomat,Sayuran,7056,28,0,0
2023-11-10,Tomat,Sayuran,6901,81,0,0
2023-11-11,Tomat,Sayuran,7202,28,0,0
2023-11-12,Tomat,Sayuran,6942,30,0,0
2023-11-13,Tomat,Sayuran,7151,27,0,0
2023-11-14,Tomat,Sayuran,6861,29,0,0
2023-11-15,Tomat,Sayuran,7035,33,0,0
2023-11-16,Tomat,Sayuran,7049,29,0,0
2023-11-17,Tomat,Sayuran,7160,30,0,0
2023-11-18,Tomat,Sayuran,7004,26,0,0
2023-11-19,Tomat,Sayuran,6824,37,0,0
2023-11-20,Tomat,Sayuran,7075,30,0,0
2023-11-21,Tomat,Sayuran,7163,30,0,0
2023-11-22,Tomat,Sayuran,7256,24,0,0
2023-11-23,Tomat,Sayuran,7252,24,0,0
2023-11-24,Tomat,Sayuran,6874,32,0,0
2023-11-25,Tomat,Sayuran,6930,28,0,0
2023-11-26,Tomat,Sayuran,7050,28,0,0
2023-11-27,Tomat,Sayuran,7033,24,0,0
2023-11-28,Tomat,Sayuran,6968,29,0,0
2023-11-29,Tomat,Sayuran,7242,28,0,0
2023-11-30,Tomat,Sayuran,6926,35,0,0
2023-12-01,Tomat,Sayuran,6384,32,1,0
2023-12-02,Tomat,Sayuran,6271,49,1,0
2023-12-03,Tomat,Sayuran,6356,52,1,0
2023-12-04,Tomat,Sayuran,6789,33,0,0
2023-12-05,Tomat,Sayuran,6934,37,0,0
2023-12-06,Tomat,Sayuran,7028,29,0,0
2023-12-07,Tomat,Sayuran,7139,36,0,0
2023-12-08,Tomat,Sayuran,6995,25,0,0
2023-12-09,Tomat,Sayuran,7235,35,0,0
2023-12-10,Tomat,Sayuran,6967,27,0,0
2023-12-11,Tomat,Sayuran,6789,31,0,0
2023-12-12,Tomat,Sayuran,7148,31,0,0
2023-12-13,Tomat,Sayuran,7036,29,0,0
2023-12-14,Tomat,Sayuran,7154,31,0,0
2023-12-15,Tomat,Sayuran,7153,27,0,0
2023-12-16,Tomat,Sayuran,6925,36,0,0
2023-12-17,Tomat,Sayuran,7014,36,0,0
2023-12-18,Tomat,Sayuran,7063,32,0,0
2023-12-19,Tomat,Sayuran,6993,25,0,0
2023-12-20,Tomat,Sayuran,6972,30,0,0
2023-12-21,Tomat,Sayuran,7217,29,0,0
2023-12-22,Tomat,Sayuran,6930,26,0,0
2023-12-23,Tomat,Sayuran,7024,21,0,0
2023-12-24,Tomat,Sayuran,7035,45,0,0
2023-12-25,Tomat,Sayuran,7070,37,0,1
2023-12-26,Tomat,Sayuran,7512,26,0,0
2023-12-27,Tomat,Sayuran,7006,27,0,0
2023-12-28,Tomat,Sayuran,6932,20,0,0
2023-12-29,Tomat,Sayuran,7146,24,0,0
2023-12-30,Tomat,Sayuran,7036,36,0,0
2023-12-31,Tomat,Sayuran,6087,27,1,0
2024-01-01,Tomat,Sayuran,6201,54,1,1
2024-01-02,Tomat,Sayuran,6275,53,1,0
2024-01-03,Tomat,Sayuran,6757,29,0,0
2024-01-04,Tomat,Sayuran,6903,28,0,0
2024-01-05,Tomat,Sayuran,6981,34,0,0
2024-01-06,Tomat,Sayuran,6866,48,0,0
2024-01-07,Tomat,Sayuran,6854,41,0,0
2024-01-08,Tomat,Sayuran,6800,39,0,0
2024-01-09,Tomat,Sayuran,6876,34,0,0
2024-01-10,Tomat,Sayuran,6704,38,0,0
2024-01-11,Tomat,Sayuran,6983,35,0,0
2024-01-12,Tomat,Sayuran,6946,23,0,0
2024-01-13,Tomat,Sayuran,6949,41,0,0
2024-01-14,Tomat,Sayuran,6900,46,0,0
2024-01-15,Tomat,Sayuran,7115,27,0,0
2024-01-16,Tomat,Sayuran,7069,38,0,0
2024-01-17,Tomat,Sayuran,7096,49,0,0
2024-01-18,Tomat,Sayuran,7165,44,0,0
2024-01-19,Tomat,Sayuran,7156,39,0,0
2024-01-20,Tomat,Sayuran,7176,44,0,0
2024-01-21,Tomat,Sayuran,7228,47,0,0
2024-01-22,Tomat,Sayuran,6797,46,0,0
2024-01-23,Tomat,Sayuran,6757,39,0,0
2024-01-24,Tomat,Sayuran,7142,44,0,0
2024-01-25,Tomat,Sayuran,6612,35,0,0
2024-01-26,Tomat,Sayuran,6999,29,0,0
2024-01-27,Tomat,Sayuran,7177,43,0,0
2024-01-28,Tomat,Sayuran,7125,48,0,0
2024-01-29,Tomat,Sayuran,7191,41,0,0
2024-01-30,Tomat,Sayuran,6438,63,1,0
2024-01-31,Tomat,Sayuran,6473,48,1,0
2024-02-01,Tomat,Sayuran,6001,64,1,0
2024-02-02,Tomat,Sayuran,6851,46,0,0
2024-02-03,Tomat,Sayuran,7236,33,0,0
2024-02-04,Tomat,Sayuran,6737,45,0,0
2024-02-05,Tomat,Sayuran,6935,37,0,0
2024-02-06,Tomat,Sayuran,6666,37,0,0
